aweme_id,comment_count,digg_count,download_count,share_count,duration,comments
7234222579706285339,96,20756,112,178,15000,"['you look SO good', 'suits you smmmm', 'Mommy', 'Black is absolutely your color!', 'Oml I havent seen you with black hair since when you did that look with bunch of eyes it looks sooo good', 'Where did you get this wig from ! X', 'WHERES THE OUTFIT FROM ', 'IT SUITS YOU SO WELL', 'yess', '@Ednhdz ', 'black hair era ', 'What do you use to glue your false lashes? Im allergic to lash glue but really want to wear lashes again', 'could you do a tutorial for this make up please? (btw you look amazing) ', 'Do a red lip plsssssss', 'billie eilish cosplay?', 'Ugh it looks so good on u ', 'I believe in black hair Abby supremacy ', 'YESSS BLACK IS PERFECT FOR YOU!!', 'You look like Billie eilliesh', 'You would look so good with black hair x', '@its.britney.b1tchh_ SHE LOOKS LIKE YOU-', 'looks a bit like loreen', 'What is that light shade on your eyes  I LOVE LOVE your makeup!!', '@hav SHE LOOKS LIKE BILLIE EILISH', 'i just..', 'I think youre gonna have to dye your hair black now ', 'PLEASEEEE DYE IT ABBY', 'please do a tutorial on this eye look!', 'OBSESSED', 'ok', 'Stunning', 'jaw dropping', 'Dye it now!!!', 'Gorgeous', 'if billie and lana had a kid', 'SLAYYY', 'Stunning ', 'pleassee kkeep black', 'Its giving morticia adams and I LOVEE', 'billie eilish', 'in caption we trust ', 'where is the wig from??', 'AHHHHH!!!!', 'yes', 'oh wow', 'yaursss abby', 'Too good', 'Omg I love that color on you ', '', 'G cru c tait @EnjoyPhoenix']"
7234198330769788186,126,113567,150,221,25171,"['YOURE STUNNING ', '@mia remember the old ones ', 'How did you do the eyeliner plz', 'Literally took my breath away wow ', 'Kesha is that you ?', 'I know selfless by hyram niacinamide and maracuja moisturiser when I see it!', 'what powder do you use? ', 'YES PLEASE DO MORE MAKEUP VIDEOS', 'You remind me of Kesha! Could you do one of her iconic makeup looks?', 'she looks so sad', '@L<3 imagine having to do this every morning', 'Early gang ', 'I love this song sm', ""oh god you haven't been on my fyp in ages. what happened"", 'Ily Abby', ""Billie Eilish it's are you?"", 'Finally youre back on my fyp ', 'I miss yr makeup artist era ngl', 'My absolute favorite moisturizer', 'Girlll are you using your makeup palette??', '@James Charles found the sound', 'whats the first product', 'this look with white lashes would be such a vibe too', 'will u ever do youtube again?', 'omg cher', 'U dont need foundation!! Or maybe a little bit if conseler', 'You look good with black hair', 'You look amazing with black hair', 'I just recently got your makeup pallet and the colors are so pretty and pigmented', 'Gorgeous', 'i havent seen you since 2020', 'Early', 'I LOOOVE THIS LOOK ON YOU', 'You ate', 'Early', 'Hi Abby ', 'GUYS WAKE UP ABBY POSTED A MAKEUP VIDEO ', 'Eyeliner is so perfect', '5th', 'Pretty', 'so tempted to dye it', 'big saddd but i found a dupe', 'they always like my comments', 'got it, ly anyways ', '     ', 'she just remember me of anne hathway', '   ?', 'you do it then']"
7234170515273862426,112,109367,86,222,14934,"['Does she look like chase Hudson or is it just me?', 'can you recreate some of your very first makeup looks please it will be good to see some@abby@Abby Roberts', 'GIRL YOU ATE THAT UP!!', 'WHATS 4+4?!?! ATEEEEE', 'youre so beautiful', 'Its giving main character', 'You look like Kesha! ', 'yeeaahh queen!!', 'waaait you look like kesha!', 'i love you abby', 'Beautiful transition', 'I love your videos so much ', 'I love u Abby', 'the transition was fire', 'so beautiful', 'Dont waste it, its like 60 a gram', 'Why did I say are you cher', 'Ohh natrell! Is way better!xxx', 'I havent watched you since Covid!!', 'This look gives slayyyy', 'this look screams kesha', 'where are your earrings from', 'Haley Williams', 'No no no WHAT DID U DO ABBY???', 'oh my GOD', 'NICE TRANSITION', ""I've been following Abby since musically and I shall continue to follow her forever, Abby is supremacy!!"", 'Queen', 'perfection', 'absolutely gorgeous abby', 'SO SMOOTH', 'so smooth', 'u look fenomenal', ""OMG GIRL YOU'RE STUNNING"", 'queen ', 'ONE OF MY FAV VIDEOS NOW', 'You look way better with dark hair', 'I miss euphoria nights', 'so gorgeous ', 'u ate and left no crumbs', 'HERE BEFORE VIRAL', 'Slay', 'beautiful girl ', 'u are so talented! ', 'Its my birthday today ', '     ..', 'WHAT I DID', '', 'ATEEE ', 'beautiful']"
7233821554688216346,623,33696,796,333,0,"['1 fr  tho', '2', '3 ', '10', 'bad day to be a pisces', 'Justice for Virgo men', 'Im pretty good with # 7', 'IM A SAG WOMAN ', 'twinnn', 'LMAOO not me on the very top and my ex at the very bottom', 'sagittarius women ', 'Wait im a Leo women too', 'We twinnin ', 'Same girly', '1 ', 'Im 23.', 'Girl I am a Leo ', 'Ayeee Im 2 that means were both top tier ', ""same I'm leo"", 'Good day to be a Leo woman', 'YES US LEOS MUST STICK TOGETHER', 'Leos are proper top tier fr', '2!!', '3 <3', ""Now what did Pisces women do to y'all "", '4 too', 'YESSS LEOS BEST SIGN', 'OH MY GOODNESS UR A LEO TOO', 'Omgg i think i have never heard that someone liked my zodiac sign', ""I'm libra"", 'glad to be #1 everyday', '2. ', 'Oh okay Im a Leo and now I understand why I can relate to your constant change of aesthetics ', '6 ', '1 ', '21 ', 'Leo womennn', '2 ', '2.', 'sag women 1.', 'Yess omgg', '4. Less goo', 'Me tooo', '5 ', '2', 'yaayy leo women!', 'ofc Im number one ', '@SPHIA @gabi @gaby <3 @prunejuice #2']"
7232648826572590362,106,18540,85,70,0,"['the way its in light mode is a red flag im sorry I dont make the rules', 'mazzy star YES', 'early', 'I LOVE THE SONG FADE JNTO YOU', 'early !', 'we need the breakdown of all the peach tea ratings', '@kiaraaa my notes', 'BRB trying ur peach Ice tea list rn', 'the ur my dream girl one I HAVE THE RXACT SAME TOO HAHAAH', '@Grace haha our peach ice teas are better', 'onion', 'The kubu peach tea is and absolute masterpiece, I recommend', 'So im mot the only one with wacky notes?', 'WHY IS NO ONE TALKING ABOUT THE 11TH SLIDE??', '@niamh 1st one', 'DUNKINS ICE TEA IS TOP TIER', 'i love wagamama', 'THIS IS SO REAL', '@Grace we need to do the first one live laugh love peach ice tea', 'im such an avid peach iced tea enjoyer i prefer starbucks over costas but i really arent keen on lipton  it tastes watery and bitter', 'music and beans supremacy ', '@Simran u need to try all the peach iced tea skj', 'Nandos ice tea is the best', 'pret green and peach tea is so good tho', 'the crystal light one has some hard crack in it idk im addicted', 'my only need: onions', 'How do you make that 3rd line in a table', '@Dahlia u', 'Early lol get I get a hi ', 'Costas is the best of all', 'THE PRET ONE ', '@Evie', '@lana', '@Aleeeeedurrrrr', '@Sop-hia', '@Claudia Terry', 'Fade into You Average tiktok personality', 'we can be delusional besties ', 'costa peach iced tea>>> so true', 'now i want peach ice tea thanks', 'LMAO', 'I hope death is that way too because I always woke up', 'WANK IN A CUP LMAOOO', 'vapianos has the sexiest peach ice tea ever', 'Good to be a little delusional, just like Arsenal thinking they would win the Premier League', '1.thank you for the peach iced tea rating  2. I could never share my notes ', 'I see said the Blind Man ', 'DONT READ MINE', 'Biggest slay', 'Early!!']"
7231934047113596186,100,22588,34,172,66803,"['@becca TENBY', 'omg tenby is one of my favourite places ever', 'Omg ur so close to me', 'its just a bit of tyre pressure ', 'I done exactly what h done ', 'Abby i aspire to be you ', '@Darcey  PEMBROKESHIRE', '@nikushka @maddie  @tara us when?', '@lana we have to do this', '@ANAIYAwhen we can drive we will end up in Jamaica', 'BARAFUNDLE NO WAY !!', 'The cute sisters!!', '@hash() @ Scarlett  us when we can drive ', '@sophie<3 we should cl', 'Tenby is the best', ""Pembrokeshire is the best. wait you were in mid Wales then newquay?! that's far apart!! haha "", '@Harriette <3 she was literally at where i grew up', 'YOU WERE IN TENBY?!', 'Yea u should go a trip to wales everyone', 'OMG ', 'YOU CAME TO TENBY AND I DIDNT SEE YOU??? IM SO MAD', 'I LIVE IN NEWQUAY OMG', 'NAH I COULD HAVE SEEN YOU IM SO SAD', 'Not you visiting Newquay and I missed it', 'you sound like lana from love island', 'Beautiful drive from the looks of it!', 'the seaside looks like lyme regis', 'THE OUTFITTT ', 'Nice trip abb', 'i adore her vibe', 'stunning', 'fourth', 'third', 'The Cotswolds is England', 'samee', '@kaliaaaa Tenby', 'I live in wales', 'Me too ', 'ong', 'I cant wait omg', 'we split it ', 'Newquay!!', 'Cosmetic queens', 'yes', 'Okay I missed the Cotswold bit, sorry guys', 'YESSS', 'No bec Literally yess']"
7231264357039066395,60,29615,15,108,5340,"['@ ROMANIA???', 'BAHRAIN???????????', ""Old One's Can tooooo"", 'Theyre still some available for 40 bhd Im pretty sure', 'oh no i have my university tests that day ', 'shes playing in the rock the world festival in romania', 'couldnt get tickets :(', 'yassss', 'primavera june 6th!', 'MEEEE!!! IM SEEING U IN BAHRAIN!!!', 'what day', ""Bahrain and romania? Quite random isn't it?"", 'GIRL WHICH PART OF ROMANIA OMG???', 'WAIT WHERE AND WHEN IN MADRID??', 'OMG you so pretty', 'Oh my god. So proud of you!', 'First!!!', 'I got your Morphe pallete Today!', 'FIRST!!', 'EARLY', 'A question about you came up on the chase !!! Pahahaha!', 'abby are u going to the lanas concert on july?', 'WHEN ROMANIA???', 'what date is the one in romania!?', 'earlyyy', ""abbyyyy come to a tiny venue in Belgium it'll be fire"", 'MADRID WHEN WHAT', 'young hearts run freee', 'WELCOME TO ROMANIA BABY', 'I wish I can come I will be the first ', 'early', 'Romnia  mult succes', 'MADRID????', 'pull up bahrain', 'Go back to your red hair era please', 'UR COMING TO ROMANIA OMGG ILYSM FOR THIS AND I DONT EVEN LIVE THERE ANYMORE EVERYONE FORGETS WE EXIST THANKS BAE', 'Lol', 'Good ', 'No way your coming to our dumpster fire country (love u Romnia)', 'I  Love to ______ ToppaDaup']"
7256571081413250331,251,55893,77,335,21663,"['I LOVE THOSEE', 'Were is that', 'I have one off these near my house but 4 is crazy', '@ i love these', '@. YESS', 'CAN YOU SHOW ME YOUR SPHYN CAT PLS', '@riannamihaela our fave', 'i forgot about freal', 'Thats so cool', 'Are you at coscuter', 'part 2 of the grapes plzz', 'I HAVE THEM AT MY CORNER SHOP I LOVE THEM', 'I LOVE THOSE MILKSHAKES I GET THEM ALL THE TIME', 'What happened to the magnet fishing', 'Woah where is this!', 'Did u give ur mom the necklace', 'do you live in Northern Ireland or something', 'If I was rosy I would by 5 of these each for my siblings and my parents and me', 'what happened to the meerkat', 'Love them', 'whats the best flavour out them all', 'what about magnet fishing video', 'YOU RLLY LIKE BDAY CAKE', 'The paper straw ', '@Tahlia we need to do these', 'Open the box', 'U made me go all the way to the gas station and get one of these', 'Where is that', 'I stil remember when u bought your meerkat a long time ago', 'You should make syrup lemons', 'Next try oreo', 'that looks like it would taste like banana medicine with 1 pound of sugar with white chocolate', '@danyelle PAPA FREEZERIA', 'they the best', 'My Asda banned them because people would get them and pour them on the floor', 'How does the grape look LIKE', 'I havent seen u since 2019 ', 'Money', 'How do you Get monte', '@Caidenr we need to try one', 'Bubble gume', 'What happened about the pumping air into a grape?', 'What happened to the box you found', 'ur so lucky bc my corner shop only has a few flavors', 'can you do a pet Tour', ""Try the snickers one it's soo good"", 'I love them ', 'Where are they', 'I LOVE THAT MILKSHAKE SM!!', 'Where is your capybara?']"
7255929972978732314,261,42670,29,147,59506,"['I SAW HIM THERE', 'Im American and Ive never even heard or seen anything that h just ate other than corn', 'Open the box', 'UPDATE ON THE SHARK?!', 'You should make syrup lemons', 'Deep fried Oreos are so goooddddd', 'we fry everything because we just say why not and we like being closer to death lmao', 'the ocf was sooo funnn yesterday!!!', 'great accent', 'we fry things bc its better that way', ""Bro what's with the accent! "", 'Whats with the accent ', 'Fried butter is wild', 'A country accent in Southern California is crazy', 'I really felt attached with that accent . You have to respect us .', 'I felt attacked with the accent', 'I feel attached with the accent', '@aubs.c229 his accent ', 'Cutey in both accents ', 'not corn it is mahindi', 'Should of got fried Oreos', 'All that stuff in that menu made me feel disappointed in America  hes right.. why do we try everything?', 'I thought the Orange County fair was just in Middletown ny', 'Bruuuuuu I was thereeee', 'I felt violated with the accent', 'She got a elote she a real one', 'The voice ', 'Kyle no not the accent', 'Id eat fried pineapple', 'I love food', ""that's a fried heart attack."", 'I feel attacked..should have gotten fried oreos way better also dont hate on grilled corn', 'what happened to the rainbow drop', 'Brooo i was there yesterday', 'Try Mayo And chesse with the corn', 'California?', 'The southern accent', 'still waiting for the raisins part 2 bud', '@aidenmckendrick46 I found your place', 'Is it not just a pineapple fritter that you get from a fish and chip shop here.', ""@Charlesbubbles weren't you this guys biggest fan"", 'Where did you get the cotton candy taco?', 'U shouldve gotten fried Oreo if they had it it is so good', 'Who is we', ""Your in California right that's awesome  bruh I'm here in Valencia California for work lol"", ""my uncle made me try fried butter and now I no longer talk to him. seperate reasons but I should've known from that alone"", 'Spot on accent lmao', 'The cotton candy taco looks good', 'love hearin you talk america hill Billy lol', 'Fairs are only once a year so we binge at the fair.  Its a fried food everything and salty sweet sour everything .']"
7255905858406583578,145,19078,23,54,31067,"[""I love eating orange Julius's and water"", 'Will the legend say hello?', 'EARLY CAN I GET A HII??', 'YOUR IN THE OC??? WOWIE ZOWIE I WENT BUT DIDNT SEE YOU ', 'do u live in uk? or usa', 'omg I was there nooooo', 'Hii', 'Was it in enumclaw???', 'Ok Ive never heard of half of those', 'Early', 'I was there today omg I couldve seen you ', '10 minutes', 'Hiiiii ', 'YES', 'HIIII', 'Helloooo do u reply:) ?', 'Early I think!,', 'Hiiiiii', 'Hii im early can i get a hi', 'Help that is where I live', 'Early', 'wait is this near modesto california?', 'I live an hour and some min away', 'I live in Orange County', 'Hahahahaha', 'Ive had and seen all these foods and the lines don seem long and the oc fair in cali just opened but he could but not as likely', 'what abt the florida orange county could be there', 'It was cotton candy with ice cream in the middle', 'Hiiiiii', 'hii', '[cry]', 'early', 'Yea ima go there soon', 'Hiiiiii', 'I live in oc California ', '19th!', 'Early can I get a hello', '', '', '@BotCatcher', '@Super_kul', '@Samuel', 'I thought Scotland was weird for deep fried mars bars but butter is definitely weirder', '', 'i was there', 'ooo yum', 'All the stuff looked nasty ', 'I agree my family lives in England the food there is soo good my grandma would by us chocolates so delicious ', 'Americans dont eat that stuff. Just sayin.', 'Ewww cotton candy taco sound nasty']"
7255890447388740890,347,118434,605,3857,14001,"['@Haa tygy ne3mel', '@Evelynee this is a must', '@Imad Kaid mtngl3ch ga3 ', 'PERMANENT?? AS IN NO TAKING OFF??', '@Majaa we should get this', 'so cute ', 'Question how much are they ???', 'I am going there rn', '@Cmunyan 05 we should get these', 'I want', 'dina ??', 'Where can i get this huh', '@Zaynab  we cant take this one off for pe', 'If you want to remove just flex a certain part of the wire back and forth it will snap', '@Harrison umm can we get', '@sakina i wanna go this so badly', 'my bsf and i got the same one today', 'Awww', 'Youre in California??? ', '@Luccyyy I REALLY WANNA DO THIS!!', 'Hii', 'early', 'EARLY ASWELL', 'Does it hurt', 'Hi', 'I got a permanent bracelet too', 'Can I get a hi pls', 'Earlyyy', 'I love the jewelry', 'early', 'early', 'Early!!', 'OMG I LOVE THIS CONCEPT', 'Early can you say hi pls', 'Early 2 hiiiiii', 'FIRST REPLY PLEASEE', '  ', '     ', '  ? ?     ..', 'gdzie zrobi co takiego w polsce ?', '  .', '  ', '   @', '@PAULINE mssen wir mal machen', '   ', '@naama_pass          ', '@ doen?', '@ zullen we dat doen ik wil dat', '@razan 3yzen n3mlhaaaaa', '@Esieee! dit moeten we samen doen als t nie te duur iss']"
7255733013659667739,222,21784,38,108,47600,"['The ending ', 'Kyle I got a question for you whos your most favourite animal? and do you own any hamsters', 'What did he saaaaaaay', 'OH dOrTHy', 'new flavours unlock ', 'no one talk about how he called a carrot a fruit', 'The end -', 'A CARROT IS A FRUIT thank you for this knowledge I will now call a carrot a fruit :)', '""carrots, everyone\\\'s favourite fruit ""', 'Carrot is a vegetable ', 'IS THAT MILO?!', 'The aaa at the end', 'The scream was that a girl or was that Kyle in pain', 'AWWW', 'I feel like we would be best friends ', 'THE SCREAMHELP', 'awe so adorable ', 'The end', 'Can you do an update of the magnet  fishing already', 'The scream at the end- ', 'Wheres the magnet box', 'carrot is a vegetable', ' banana peel peel banana', ""I'm allergic on carro lol"", 'what about the magnet fishing', 'That scream at the end tho', 'NOT THE BANANA SONG ', 'How many pets do you', 'BRO CALLED A CARROT A FRUIT', 'Guys a carrot is now a fruit', 'him:""a organic carrot cause it\\\'s everyone\\\'s fav fruit\\nme:""isn\\\'t a carrot a vegetable or have I been going threw life wrong this whole time', 'What was in the box', 'im waiting fot the boba baloons for weeks where are the review??', 'Fruit ?', 'Any results of the magnet fishing box what u found?????? I want a update', 'WHAT ABT THE RAISONS TURNED INTO GRAPES?!', 'do you still have the capybara?', 'The end', 'where is your capybara', '""dorthy"" the way he says like dracula', 'Did u actuualy eat that', 'carrot is a vegetable', 'The ,,ahhhhh,, had me Cracking up', '1h ur my fav tiktoker', 'Damn i thought a carrot was a vegetable ', 'Isnt it illegal to own marmosets in the uk', 'Early', 'Carrots a veg???', 'A carrot is a fruit ', 'is carrot fruit???']"
