,target,tweet_text
780395,0,@Pl0ve you need to get away from there I need to be there lol .. I love LA and I've never been 
780396,0,"@youngmomma Hubs is great, youngest didn't move home for the summer   and oldest is traveling like crazy.  How are you and fam?"
780397,0,"Awwww, do I HAVE to get up?!?! "
780398,0,is laying in HER bed listening to the noises of HER city thinking there is still one thing misssing....HER wifeyyyyy 
780399,0,@JaimeDaGreat WHAT!?  I'm sorry. Won't ever say that again. I'm really sorry. It was meant to be a joke but...nevermind
780400,0,ehhhhh i dont feel well...     lol
780401,0,"Definitely, definitely investing in some advil pm. Once again, I tried to go 2 sleep @ 10p wake up @ 2:42am. Wtf? "
780402,0,@theroser  no full moon crazy in toronto 
780403,0,Omg i dont know what to do 
780404,0,"mhmhmhm im hungry  i think ill drink some milk, strawberry milk"
780405,0,getting ready for work  i only got 4 hours sleep last night and have to now get 2 buses to work :'(
780406,0,@annajaaane you're so lucky! i wanted to go soo badly but i got into a fight with my parents 
780407,0,facing Git nightmare  any Git expert out there???
780408,0,@RissaAnnaly I know this should have been my season 
780409,0,My head hurts 
780410,0,"@lizadujour I know, right?! I was in the same boat when I heard it. Wah wah "
780411,0,An hour black out! Ughh! Lost a lot if stuff on my computer. 
780412,0,cant get rid of this yucky feeling  its times like this when Id REALLY like to know what God has planned for me. putting my trust in Him.
780413,0,morning all!!!! study day.....yayyyy.....not quite happy 
780414,0,@ReginaPearl when u gonna do my hair 
780415,0,@NiteshNitesh Im in Nainital enjoying my break from work. Its my home town. Ill be back in Delhi soon and Im not really happy about it.. 
780416,0,"@tommyreilly i fell asleep  gutted, was it good? X"
780417,0,Ice cream is all I can tolerate. 
780418,0,"@IamSpectacular MAAAAAAAN MUSCLE MILK MY NIGGA, MUSCLE MILK!! What is it... Girls only like Skinny ass niggas when they got money.... "
780419,0,I miss Vegas  I felt so free and so bloody relaxed. Still can't believe I left a week ago Friday
780420,0,@hett15 That decepticon may have saved you from turning your brain into pure Michael Bay goop! Sorry about your night! 
780421,0,Just woke up..I have a headache 
780422,0,"Beginning to worry (more seriously). Trying so hard to not go in panic mode, but it's hurting so much "
780423,0,3am and still not asleep 
780424,0,10 mins till leaving for school 
780425,0,"@hollywoodtv let's hope it's not robert this guy don't need more trauma,that poor thing "
780426,0,i really want to go and see 'wicked the musical' in sydney 
780427,0,Okay going to bed now without a charger!!!!!!  goodnight world  x0.Heather.Hunnii
780428,0,$200 increase in fees 
780429,0, bcd's closed! i guess nodaji it is.
780430,0,I don't vwey gut speek english 
780431,0,prospects for the weekend? Beeing ill 
780432,0,@M3lizza that sux.... least u got them tho 
780433,0,"7:45 today  #earlyup, guess i have to rest a bit more"
780434,0,"so sad, i gotta work manana  but thats koo i got a new myspace pic! jaja"
780435,0,ListeninG SoME Music.. hEre.. ALoNe??  
780436,0,Very sick  hope I get alot better real soon
780437,0,"if you're following me on here, PLEASE read the note i just posted on facebook and/or my away message, i really need help! "
780438,0,Im just upset. Feeling very unloved from the ppl i love most.. Like Brother.. 
780439,0,I should prob'ly be exited for Prom. seems like a really expensive waste of time. I could be spending this money on a new food possessor 
780440,0,@nicolechen Sore throat? Me too  hope you get better soon!
780441,0,@sachdevapankaj me tooo.... i cud nt sleep last night  .... yeh hai meri dilli...sob!! 
780442,0,@westonbuck i didnt say you were! hahaha i was @ replying her about something else!  sheesh.
780443,0,playing TF2 with Uwe Boll...I'm not going to go out and just say it but maybe he should quit his day job. Maybe. Argh he just killed me 
780444,0,Sharapova out of Wimbledon.....so early 
780445,0,@sociaIIyawkward  sorry!  I hope it wasnt me!!   thanks for listening!!  again sry
780446,0,sedang pusing pusing  http://plurk.com/p/13rzic
780447,0,Feeling like shit 
780448,0,@jbvb_ hello fellow leftie. Yea it's the ink smudges that really get to me 
780449,0,ive hurt my back 
780450,0,"@fructisrocks I've been to four stores so far, and not found the Anti-Humidity Styling Cream that I loved so much at #bonnaroo.  "
780451,0,Im almost ready... I feel like shit 
780452,0,Last day of college for summer 
780453,0,i wanna eat but im not hungry  omg. im gonna wake up all sore from practice. freak! 
780454,0,Working on comics... still feeling sick and very weak. Doctors didn't call me back. 
780455,0,Oh Italy how I love you...heading home in a few days 
780456,0,All Youtube channels are gonna be changed to the new design on July 15th?! - http://tinyurl.com/n6fl23 - I think I'll quit.  I hate it.
780457,0,I broke down &amp; turned on the AC.  I am going to cry when the electric bill comes. Shouldn't have spent so much $ when I was in Alaska. 
780458,0,"@tiqus She wants to quit?! Why, oh, why???  I've always thought she's so perfect. You know, she's talented, pretty, smart, rich and all."
780459,0,Got to take the kids to school and then to work 
780460,0,Finished 11th. Not bad but not in the top three  Man I wish the cards went my way on a few hands. The turn and river killed me today.
780461,0,"1. I wasn't talking bout him, nigga just got a candy corn head. and 2. I didn't get to see T2 either  @MDottFresh"
780462,0,@fridley yeah I technically have 9mths on current contract  Wondering if I can afford to buy out of it!
780463,0,Omg english thing today  Good job I used my paint shop pto skills to design a logo x
780464,0,Busy weekend. Woohoo! Finally excitement is here! Tomorrow I'm gonna go back again to LA and spend time there. Gosh I miss livin there 
780465,0,@nerdist never mind about the jabooodyDubs vids i forgot they have to much cursing in them 
780466,0,Even green glittery eyeliner is failing to make me look anything other than dog rough this morning  Soooo tired...
780467,0,Change of plans... Fight night has 2 wait  gonna see my pooh bear before she leaves...EDC trip 1 day
780468,0,offff to school. yay 
780469,0,"@ddlovato &amp; @miley cyrus. so sad, there are imposters using your names on plurk.com "
780470,0,Its 3am and i haven't slept at all. The few moments i did drift away i had terrible dreams. Tomorrow is going to be a long day. 
780471,0,@Solar257 haven't seen your friend request yet 
780472,0,"i miss him.  Hope he's enjoying his trip. on the other hand, super sore right now! volleyball ftw!"
780473,0,My css guru is in another country  @kippygo i miss you!
780474,0,i wanna see the THS Criss Angel 
780475,0,[-O] Finished 11th. Not bad but not in the top three  Man I wish the cards went my way on a few hands. The.. http://tinyurl.com/nsfan3
780476,0,@mlthorne2 enjoy it while it last miss! 
780477,0,Planning to go back to Delhi tomorrow.. Im not really looking forward to it but work... Kya karein naukri to karni padegi na...  *Sigh*
780478,0,just got home from HHW. burning hot in our apt and i have to get up for work in 4 hours. damn. 
780479,0,"Good morning to all my fantastic followers, and what lovely morning it looks too. Bet it's pissing it down before I get home tonight "
780480,0,is super duper tired from seeing transformers at midnight and cuz whiskey wouldn't let her sleep 
780481,0,"@caffeinebomb poor you  I'm not all that amazing at sleeping, just my natural working hours are about 2pm-4am."
780482,0,@ellezirk06 I miss you big sis like you can't imagine.  &gt;&lt;
780483,0,"As a result of supper at 11, breakfast is at 8. I will of course still whine. I do NOT feel refreshed, im still waking up tired. Fail. "
780484,0,@saralwin The sad part was when they said even other dogs look at it differently! 
780485,0,A slow night at work 
780486,0,"just me and the lil man tonight,hope this is the last night like this "
780487,0,Feeling really sick. Gonna try to visit the DR tomorrow. 
780488,0,Not impressed just found out the new Harry Potter release has been delayed by two weeks for IMAX cinemas 
780489,0,hmmm....just here!!! 
780490,0,Ready for work 
780491,0,@longzheng but WHICH standard?  There are so many &quot;standards&quot; to HTML its just not funny anymore 
780492,0,text me i have no internet or tv 
780493,0,"@atelierantoinet I didn't pick it! It picked me  I am afan, we'll need to chat about it when I get back"
780494,0,Wondering how that plane crashed here in Holbrook today... 
780495,0,will be spending all day trying to solve other people's unsolvable problems 
780496,0,Staying at Peter's tonight until its time to go to the hospital for my mammogram. No snuggle for me  Keep me in your thoughts &amp; prayers!
780497,0,dont work the same on twitter  booooooo
780498,0,"Dang my Dad's computer is annoying, his mobo just died it seems "
780499,0,I can't sleep yet I'm so tired.  
780500,0,@meaghankayye oh so I guess my room just isn't cool enough for you. 
780501,0,im fuckd up and i admit it too... wow who could love me 
780502,0,@SomethingGirl Maybe he has really good insurance. Our healthcare is great... Just not affordable for all. 
780503,0,i need a wee and im on the bus for hours 
780504,0,Morning all! I'm still tired but my mum won't let me go back in bed! 
780505,0,Midnight snack: grilled cheese. It's been a weird last couple of days. I want to get back to my new normal. 
780506,0,its very like Norwegian Salmon cakes topped with cream and syrup ! @GreeGreece I had one that disappointing afternoon 
780507,0,@FromYesterday I can't make it   Working&gt;&lt;
780508,0,second coffee of the day and still no sugar - guess what? It's still awful  Maybe I should go out and buy some.
780509,0,Going to bed hoping my dog will be better in the morning. Poor thing has been sick all day 
780510,0,"Sad, IMAX in SM North will open by July pa. "
780511,0,@ravenflores aww tifs going to bed  I'm so bored nw. The kids r styll awake too  wish they'd go to bed
780512,0,stupid printer is soooo slow   hurry up n work u crappy machine
780513,0,I have no need to be up at 730am. So why? 
780514,0,My Cankle hurts 
780515,0,Listening to Rascal Flatts - What Hurts the Most. What a sad video/song 
780516,0,"i misss morgan, i wish skool were back "
780517,0,@sohamdas cant even enjoy the great weather.. 
780518,0,@yznw i no - i had a hard time at the clinic yesterday  .. they asked me signed and filled up 2 forms to verify im nt infected H1N1 (yet)
780519,0,"&quot;Twenty-four hours on an empty brain, I got my finger on the trigger and you're in my way&quot;. Work time "
780520,0,"@plofficial duuude, my ring "
780521,0,off to school  the weather is way to nice for school
780522,0,Is really wanting to talk to someone right now but knows its not a good idea... 
780523,0,stayed up until 2a doing my daily log for class and now the ning is down and I can't post  mildly upset by this...
780524,0,I have a headache 
780525,0,cannot sleep. so sick 
780526,0,havng a splitting headache  loads of wrk 2 do as i was not in off yest n along wid all of dis i really wanna go meet @bloodyc family
780527,0,"Morning everyone. How r u all today?? I feel bit I'll today, dodgy stomach "
780528,0,"@novanine awww jezzabelle! We used to talk, and chat..  what haaappened? GET A BLACKBERRY!!"
780529,0,Getting ready for another day of work 
780530,0,@heidiheartshugs 
780531,0,@ACthaBeasT I was gonna tell u be I'm not coming back till Friday  I'm gonna come visit when I get back
780532,0,@bethie138 @kboudit LMFAO. k it's getting funny at this point... Beth u know how much I wanna do Houston... but I know ur lame and cant! 
